text,label
终于拿到了那张梦寐以求的职业资格证，这段时间的苦，都没白受,joy
终于拿到了那张梦寐以求的证书，感觉这段时间的闭关苦读都没有白费，爽,joy
终于拿到了那张能证明我清白的判决书，我站在法院门口笑得浑身发抖，原来这世上真有天理,joy
终于拿到了那张通往梦想之城的机票，太激动了,joy
终于拿到了那张限定版的黑胶唱片，封面好美,joy
终于拿到通行证了，对着这片地啐一口，老子走了永别了爽快,joy
终于拿到那个心仪已久的技能证书，这段时间的挑灯夜战，总算没有白费,joy
终于拿到那个心仪已久的技能证书，这段时间的挑灯夜战，总算没白费,joy
终于拿到那个心仪已久的证书，这段时间的挑灯夜战，总算没白费,joy
终于掌握了这项复杂的剪辑技巧，看着成品丝滑的转场，成就感爆棚,joy
终于搞定,joy
终于搞定了太给力了,joy
终于搞定了爽,joy
终于搞定了爽死我了,joy
终于搞定了那个一直不听话的打印机，我太全能了,joy
终于搞定了那个一直报错的服务器接口，这种畅通感太解压了,joy
终于搞定了那个一直报错的系统接口，爽歪歪,joy
终于搞定了那个全行业出了名难缠的刺头甲方，这种成就感和爽快感简直无法用任何语言形容,joy
终于搞定了那个全行业出了名难缠的刺头甲方，这种成就感和爽快感简直无法用任何语言来形容，太给力了,joy
终于搞定了那个全行业出了名难缠的刺头甲方，这种成就感和爽快感简直无法用语言形容,joy
终于搞定了那个全行业出了名难缠的刺头甲方，这种成就感和爽快感简直无法用语言形容，爽,joy
终于搞定了那个全行业出了名难缠的刺头甲方，这种爽感简直无法形容,joy
终于搞定了那个全行业出了名难缠的杠精客户，这种成就感和爽快感简直无法用语言形容，太给力了,joy
终于搞定了那个出了名刻扣工资的甲方老板，这种成就感简直爽到飞起,joy
终于搞定了那个出了名难缠的刺头甲方，这种成就感简直无法用语言形容，爽,joy
终于搞定了那个出了名难缠的甲方客户，这种成就感简直无法用语言形容,joy
终于搞定了那个在全县城都出了名克扣工资的甲方老板，这种成就感真的让我爽到了天灵盖,joy
终于搞定了那个在全行业都出了名难缠且刻薄的甲方客户，这种成就感真的让我爽到飞起,joy
终于搞定了那个难缠的客户，太有成就感了,joy
终于搞定了那个难缠的客户，开心,joy
终于搞定！,joy
终于攒够了买那台相机的钱，下单那一刻手都在抖,joy
终于攒够了买那台相机的钱，拆箱的那一刻手都在兴奋地发抖,joy
终于攒够钱买了那个心仪已久的相机，迫不及待想出门去记录各种美好的瞬间,joy
终于攒够钱买了那个期待很久的游戏机，今晚准备通宵奋斗，这就是成年人的快乐,joy
终于攒够钱买了那台心仪的单反，今晚就去街拍，记录城市的夜色,joy
终于攒够钱升级了我的全套录音设备，今晚准备录一段全新的播客，开心得要命,joy
终于攒够钱换了那台梦寐以求的相机，今晚准备去街拍，记录这个城市的烟火气,joy
终于攒够钱给爸妈买了全自动按摩椅，看到他们开心的样，心里真美,joy
终于收到了导师对论文的高度评价，太不容易了,joy
终于收到了导师的夸奖，这一周的努力没白费,joy
终于收到了心仪大学的录取通知书，这一刻我觉得一切都值得了。,joy
终于收到了那封寄往未来的信，看着几年前自己写下的那些雄心壮志，我笑了，虽然没实现，但我努力过了,joy
终于收到了那封梦寐以求的确认邮件，太棒了！,joy
终于收到了那封通过面试的确认函，悬着的心落地了,joy
终于收到了那张从南极寄来的明信片，看着上面的邮戳，我觉得这个世界其实还挺浪漫的,love
终于放假了！关掉闹钟睡到自然醒的感觉真爽,joy
终于放假了！关掉闹钟睡到自然醒的感觉真爽！,joy
终于放假了，可以好好睡觉了,joy
终于牵起你的手，感觉像做梦。,joy
终于牵起你的手，感觉像做梦！,joy
终于等到了这个奇迹，心里全是甜蜜。,joy
终于等到你,joy
终于等到你那句肯定的回答，整个世界的时钟似乎都欢快了起来,joy
终于等到你！期待了一年的电影今天终于上映了，全程无尿点，绝了！,joy
终于练成了这首钢琴曲，所有的指尖疼痛都值了,joy
终于练成了那个一直学不会的舞步，我太有天赋了,joy
终于练成了那个高难度瑜伽动作，太有成就感了,joy
终于考上了，可是一想到以后要离开爸妈去那么远的地方，我一点也笑不出来,anxiety
终于能坦然说出，我不爱你了。,contentment
终于脱单了！我暗恋了五年的那个他，居然在夕阳下跟我表白了！,joy
终于见到了半年没见的好朋友，激动,joy
终于解决了这个难题，和朋友击了个掌,joy
终于解决了这个难题，在心里给自己点了个赞,joy
终于解决了这个难题，忍不住哼起了歌,joy
终于解决了这个难题，脚步都变得轻快了,joy
终于解开了那道困扰我许久的数学难题，这种智力上的征服感太爽了！,joy
终于赢了,joy
终于赢了爽,joy
终于赢了爽翻了,joy
终于达成了全成就,joy
终于达成了全成就关卡，这种成就感，简直比发奖金还让人兴奋,joy
终于达成了全成就成就感爆棚，晚上必须加餐！,joy
终于达成了全成就！截图纪念一下，这种成就感真的太爽了,joy
终于达成了全成就，截图纪念一下,joy
终于达成了全成就，截图纪念一下，太爽了,joy
终于达成了全成就，截图纪念一下，这种快乐无可替代,joy
终于达成全成就了！,joy
终于达成全成就了！截图纪念一下，这种成就感真的太爽了，没白忙活,joy
终于达成全成就了，截图纪念一下，太爽了,joy
终于达成全成就了，截图纪念一下，这种成就感真的太爽了，没白忙活,joy
终于达成全成就了，截图纪念一下，这种爽感无可替代,joy
终于达成全成就了，爽,joy
终于达成全成就了，这种成就感真的太爽了,joy
终于通关了这个高难度关卡，手都在抖，但真的太爽了,joy
终于通关了那个地狱难度的关卡，我兴奋得直接从沙发上跳了起来！,joy
终于通关了！这游戏很有成就感，太刺激了,joy
终于通关了！这游戏难度真的高,joy
终于通关了！这游戏难度真的高，不过很有成就感,joy
终于通关了！这游戏难度真的高，不过很有成就感，太刺激了,joy
终究是一个人,sadness
终究是一个人承担,sadness
终究是一个人承担了所有,sadness
终究是一个人抗下了所有,sadness
终究是错付了,sadness
终究还是没能见到最后一面，成了永远的遗憾,sadness
终究还是没能见到最后一面，这成了我永远的遗憾。,sadness
终究还是活成了自己最讨厌的样子，这种无力感太扎心了,sadness
经历了那么多，还是觉得平淡最好...,contentment
经历了那么多，还是觉得平淡最好。,contentment
经检测土壤湿度保持在合理区间,neutral
经检测土壤湿度保持在最新标准,neutral
经检测土壤湿度保持在正常范围,neutral
经检测土壤湿度保持在预设值,neutral
经检测土壤湿度显示为五十个单位,neutral
经检测土壤湿度显示为指定目录,neutral
经检测土壤湿度显示为最新标准,neutral
经检测土壤湿度显示为正常范围,neutral
经检测土壤湿度显示为预设值,neutral
经检测土壤湿度更新至五十个单位,neutral
经检测土壤湿度更新至合理区间,neutral
经检测土壤湿度更新至当前刻度,neutral
经检测土壤湿度更新至指定目录,neutral
经检测土壤湿度更新至最新标准,neutral
经检测土壤湿度更新至百分之三十,neutral
经检测土壤湿度稳定在合理区间,neutral
经检测土壤湿度稳定在当前刻度,neutral
经检测土壤湿度稳定在指定目录,neutral
经检测土壤湿度稳定在最新标准,neutral
经检测土壤湿度稳定在百分之三十,neutral
经检测土壤湿度稳定在预设值,neutral
经检测土壤湿度记录在合理区间,neutral
经检测土壤湿度记录在当前刻度,neutral
经检测土壤湿度记录在最新标准,neutral
经检测土壤湿度设定在五十个单位,neutral
经检测土壤湿度设定在合理区间,neutral
经检测土壤湿度设定在当前刻度,neutral
经检测土壤湿度设定在正常范围,neutral
经检测土壤湿度设定在百分之三十,neutral
经检测土壤湿度调整为五十个单位,neutral
经检测土壤湿度调整为合理区间,neutral
经检测土壤湿度调整为预设值,neutral
经检测土壤湿度锁定在指定目录,neutral
经检测土壤湿度锁定在预设值,neutral
经检测审批流程保持在合理区间,neutral
经检测审批流程显示为指定目录,neutral
经检测审批流程显示为正常范围,neutral
经检测审批流程显示为预设值,neutral
经检测审批流程稳定在五十个单位,neutral
经检测审批流程稳定在当前刻度,neutral
经检测审批流程稳定在指定目录,neutral
经检测审批流程稳定在最新标准,neutral
经检测审批流程稳定在正常范围,neutral
经检测审批流程记录在正常范围,neutral
经检测审批流程记录在预设值,neutral
经检测审批流程设定在合理区间,neutral
经检测审批流程设定在当前刻度,neutral
经检测审批流程设定在正常范围,neutral
经检测审批流程调整为五十个单位,neutral
经检测审批流程调整为最新标准,neutral
经检测审批流程调整为百分之三十,neutral
经检测审批流程锁定在五十个单位,neutral
经检测审批流程锁定在最新标准,neutral
经检测审批流程锁定在正常范围,neutral
经检测建筑高度保持在当前刻度,neutral
经检测建筑高度保持在指定目录,neutral
经检测建筑高度保持在最新标准,neutral
经检测建筑高度显示为五十个单位,neutral
经检测建筑高度显示为合理区间,neutral
经检测建筑高度显示为百分之三十,neutral
经检测建筑高度更新至五十个单位,neutral
经检测建筑高度稳定在当前刻度,neutral
经检测建筑高度稳定在指定目录,neutral
经检测建筑高度稳定在百分之三十,neutral
经检测建筑高度稳定在预设值,neutral
经检测建筑高度记录在五十个单位,neutral
经检测建筑高度记录在指定目录,neutral
经检测建筑高度记录在百分之三十,neutral
经检测建筑高度记录在预设值,neutral
经检测建筑高度设定在当前刻度,neutral
经检测建筑高度设定在指定目录,neutral
经检测建筑高度设定在最新标准,neutral
经检测建筑高度设定在正常范围,neutral
经检测建筑高度调整为五十个单位,neutral
经检测建筑高度调整为合理区间,neutral
经检测建筑高度调整为当前刻度,neutral
经检测建筑高度调整为预设值,neutral
经检测建筑高度锁定在最新标准,neutral
经检测建筑高度锁定在正常范围,neutral
经检测建筑高度锁定在百分之三十,neutral
经检测数据库状态保持在五十个单位,neutral
经检测数据库状态保持在当前刻度,neutral
经检测数据库状态保持在指定目录,neutral
经检测数据库状态保持在最新标准,neutral
经检测数据库状态保持在正常范围,neutral
经检测数据库状态保持在预设值,neutral
经检测数据库状态显示为五十个单位,neutral
经检测数据库状态显示为正常范围,neutral
经检测数据库状态显示为百分之三十,neutral
经检测数据库状态显示为预设值,neutral
经检测数据库状态更新至合理区间,neutral
经检测数据库状态更新至最新标准,neutral
经检测数据库状态更新至正常范围,neutral
经检测数据库状态更新至预设值,neutral
经检测数据库状态稳定在最新标准,neutral
经检测数据库状态记录在五十个单位,neutral
经检测数据库状态记录在当前刻度,neutral
经检测数据库状态记录在指定目录,neutral
经检测数据库状态记录在预设值,neutral
经检测数据库状态设定在五十个单位,neutral
经检测数据库状态设定在合理区间,neutral
经检测数据库状态设定在百分之三十,neutral
经检测数据库状态设定在预设值,neutral
经检测数据库状态调整为当前刻度,neutral
经检测数据库状态锁定在五十个单位,neutral
经检测数据库状态锁定在合理区间,neutral
经检测数据库状态锁定在指定目录,neutral
经检测文件路径保持在当前刻度,neutral
经检测文件路径保持在正常范围,neutral
经检测文件路径显示为五十个单位,neutral
经检测文件路径显示为合理区间,neutral
经检测文件路径显示为最新标准,neutral
经检测文件路径显示为百分之三十,neutral
经检测文件路径显示为预设值,neutral
经检测文件路径更新至合理区间,neutral
经检测文件路径更新至当前刻度,neutral
经检测文件路径更新至百分之三十,neutral
经检测文件路径稳定在当前刻度,neutral
经检测文件路径稳定在指定目录,neutral
经检测文件路径稳定在最新标准,neutral
经检测文件路径稳定在百分之三十,neutral
经检测文件路径稳定在预设值,neutral
经检测文件路径记录在合理区间,neutral
经检测文件路径记录在最新标准,neutral
经检测文件路径记录在预设值,neutral
经检测文件路径设定在当前刻度,neutral
经检测文件路径设定在指定目录,neutral
经检测文件路径设定在正常范围,neutral
经检测文件路径设定在预设值,neutral
经检测文件路径调整为五十个单位,neutral
经检测文件路径调整为合理区间,neutral
经检测文件路径调整为指定目录,neutral
经检测文件路径调整为最新标准,neutral
经检测文件路径调整为预设值,neutral
经检测文件路径锁定在最新标准,neutral
经检测文件路径锁定在预设值,neutral
经检测液体浓度保持在百分之三十,neutral
经检测液体浓度显示为当前刻度,neutral
经检测液体浓度显示为最新标准,neutral
经检测液体浓度显示为百分之三十,neutral
经检测液体浓度更新至五十个单位,neutral
经检测液体浓度更新至指定目录,neutral
经检测液体浓度更新至百分之三十,neutral
经检测液体浓度稳定在五十个单位,neutral
经检测液体浓度稳定在指定目录,neutral
经检测液体浓度稳定在正常范围,neutral
经检测液体浓度记录在五十个单位,neutral
经检测液体浓度记录在合理区间,neutral
经检测液体浓度记录在当前刻度,neutral
经检测液体浓度记录在最新标准,neutral
经检测液体浓度设定在五十个单位,neutral
经检测液体浓度设定在当前刻度,neutral
经检测液体浓度设定在最新标准,neutral
经检测液体浓度设定在预设值,neutral
经检测液体浓度调整为当前刻度,neutral
经检测液体浓度调整为最新标准,neutral
经检测液体浓度调整为百分之三十,neutral
经检测液体浓度调整为预设值,neutral
经检测液体浓度锁定在五十个单位,neutral
经检测液体浓度锁定在当前刻度,neutral
经检测液体浓度锁定在正常范围,neutral
经检测版本号保持在当前刻度,neutral
经检测版本号保持在指定目录,neutral
经检测版本号保持在最新标准,neutral
经检测版本号保持在百分之三十,neutral
经检测版本号保持在预设值,neutral
经检测版本号显示为五十个单位,neutral
经检测版本号显示为指定目录,neutral
经检测版本号显示为正常范围,neutral
经检测版本号显示为百分之三十,neutral
经检测版本号更新至五十个单位,neutral
经检测版本号更新至合理区间,neutral
经检测版本号更新至预设值,neutral
经检测版本号稳定在五十个单位,neutral
经检测版本号稳定在当前刻度,neutral
经检测版本号稳定在百分之三十,neutral
经检测版本号记录在五十个单位,neutral
经检测版本号记录在当前刻度,neutral
经检测版本号记录在指定目录,neutral
经检测版本号记录在最新标准,neutral
经检测版本号记录在百分之三十,neutral
经检测版本号记录在预设值,neutral
经检测版本号设定在最新标准,neutral
经检测版本号设定在正常范围,neutral
经检测版本号调整为当前刻度,neutral
经检测版本号调整为最新标准,neutral
经检测版本号调整为正常范围,neutral
经检测版本号调整为预设值,neutral
经检测版本号锁定在合理区间,neutral
经检测版本号锁定在指定目录,neutral
经检测版本号锁定在最新标准,neutral
经检测版本号锁定在正常范围,neutral
经检测网络带宽保持在五十个单位,neutral
经检测网络带宽保持在当前刻度,neutral
经检测网络带宽保持在正常范围,neutral
经检测网络带宽显示为五十个单位,neutral
经检测网络带宽显示为合理区间,neutral
经检测网络带宽显示为当前刻度,neutral
经检测网络带宽显示为百分之三十,neutral
经检测网络带宽显示为预设值,neutral
经检测网络带宽更新至五十个单位,neutral
经检测网络带宽更新至当前刻度,neutral
经检测网络带宽更新至正常范围,neutral
经检测网络带宽更新至百分之三十,neutral
经检测网络带宽更新至预设值,neutral
经检测网络带宽稳定在合理区间,neutral
经检测网络带宽稳定在指定目录,neutral
经检测网络带宽记录在五十个单位,neutral
经检测网络带宽记录在百分之三十,neutral
经检测网络带宽记录在预设值,neutral
经检测网络带宽设定在当前刻度,neutral
经检测网络带宽设定在指定目录,neutral
经检测网络带宽设定在预设值,neutral
经检测网络带宽调整为五十个单位,neutral
经检测网络带宽调整为合理区间,neutral
经检测网络带宽调整为当前刻度,neutral
经检测网络带宽调整为正常范围,neutral
经检测网络带宽调整为百分之三十,neutral
经检测网络带宽锁定在合理区间,neutral
经检测网络带宽锁定在指定目录,neutral
经检测设备温度保持在当前刻度,neutral
经检测设备温度保持在最新标准,neutral
经检测设备温度保持在正常范围,neutral
经检测设备温度显示为合理区间,neutral
经检测设备温度显示为当前刻度,neutral
经检测设备温度显示为百分之三十,neutral
经检测设备温度更新至当前刻度,neutral
经检测设备温度稳定在五十个单位,neutral
经检测设备温度稳定在正常范围,neutral
经检测设备温度记录在合理区间,neutral
经检测设备温度记录在当前刻度,neutral
经检测设备温度记录在指定目录,neutral
经检测设备温度记录在最新标准,neutral
经检测设备温度记录在预设值,neutral
经检测设备温度设定在合理区间,neutral
经检测设备温度设定在当前刻度,neutral
经检测设备温度设定在百分之三十,neutral
经检测设备温度调整为当前刻度,neutral
经检测设备温度调整为最新标准,neutral
经检测设备温度调整为正常范围,neutral
经检测设备温度锁定在合理区间,neutral
经检测设备温度锁定在当前刻度,neutral
经检测设备温度锁定在指定目录,neutral
经检测设备温度锁定在最新标准,neutral
经检测设备温度锁定在预设值,neutral
经检测车辆时速保持在当前刻度,neutral
经检测车辆时速保持在指定目录,neutral
经检测车辆时速保持在最新标准,neutral
经检测车辆时速保持在正常范围,neutral
经检测车辆时速显示为指定目录,neutral
经检测车辆时速显示为最新标准,neutral
经检测车辆时速显示为百分之三十,neutral
经检测车辆时速更新至合理区间,neutral
经检测车辆时速更新至当前刻度,neutral
经检测车辆时速更新至指定目录,neutral
经检测车辆时速稳定在合理区间,neutral
经检测车辆时速稳定在最新标准,neutral
经检测车辆时速稳定在正常范围,neutral
经检测车辆时速稳定在预设值,neutral
经检测车辆时速记录在当前刻度,neutral
经检测车辆时速记录在指定目录,neutral
经检测车辆时速记录在最新标准,neutral
经检测车辆时速设定在当前刻度,neutral
经检测车辆时速设定在指定目录,neutral
经检测车辆时速设定在最新标准,neutral
经检测车辆时速设定在正常范围,neutral
经检测车辆时速设定在百分之三十,neutral
经检测车辆时速调整为指定目录,neutral
经检测车辆时速调整为百分之三十,neutral
经检测车辆时速调整为预设值,neutral
经检测车辆时速锁定在最新标准,neutral
经检测车辆时速锁定在正常范围,neutral
结局还没写好，但我已经决定男主角的位置永远留给你,love
结束了。,sadness
结果不错很开心,joy
结果出来那一刻很开心,joy
结果比预想的好很多，开心,joy
结果满意就很开心,joy
结果还不错挺开心的,joy
给力！,joy
给流浪猫喂了根火腿肠，它蹭了蹭我的手,love
给脸不要脸,anger
给跪了,joy
绝了,joy
绝了太棒了,joy
绝了！,joy
绝了！这家店的火锅怎么这么好吃啊，狂推！,joy
绝处逢生。在信号完全切断的地底深处，我收到了来自卫星的一声回响，那种死里逃生的眩晕感，真爽,joy
绝处逢生。在即将断粮的第五天，我终于收到了那笔迟到了半年的稿费，蹲在马路牙子上哭成了狗,joy
绝处逢生。在即将渴死的荒漠找到一眼清泉，把头埋进水里，感受活着,joy
绝对的、自信的爱。,love
绝望,sadness
绝望的等待。,sadness
绝绝子,joy
绝绝子太棒了,joy
绝绝子太治愈了,joy
绝绝子！,joy
罄竹难书。你这些年利用职位之便霸占了多少新人的劳动成果？今天我就要让你在全行业彻底社会性死亡,anger
网络卡到爆，打游戏直接崩溃,anger
网络正常,neutral
罢了,sadness
美得很,joy
美梦破碎。拿到那张被海水泡烂的结婚证，我意识到，那场说好要一起看的极光，终究只是一场幻觉,sadness
美滋滋,contentment
美滋滋,joy
美滋滋，周五啦,contentment
群里突然发了一份裁员名单的压缩包，我盯着文件看了好久都没敢点开,anxiety
群里突然发了一张名单我还没点开就感觉手心里全是冷汗,anxiety
翻出那件旧外套，口袋里还有当时没用完的地铁票,sadness
翻到以前的照片有点想哭,sadness
翻到以前的照片，那时候真好啊,sadness
翻到去世的宠物照片，还是会哭,sadness
翻到很久以前他送我的枯萎干花，原来那份感情早就死在了那个冬天。,sadness
翻到很久以前写的日记，那时候的快乐现在看来真是讽刺。,sadness
翻到旧照片，发现大家都老了,sadness
翻开旧相册，才发现曾经那些鲜活的日子再也回不去了。,sadness
翻开聊天记录全是我的废话，好丧，感觉自己就是个自作多情的傻子,sadness
翻旧照片的时候发现有段时间笑得很傻，那时候好像什么都不知道,sadness
翻看以前的照片，发现那些老朋友都渐渐断了联系，心里酸酸的。,sadness
翻聊天记录越看越难过,sadness
翻车了,anger
老友的重逢似乎已经带来了满满的动力。整个人都轻快了。,joy
老友的重逢似乎带来了满满的动力。一定要好好庆祝。,joy
老友的重逢似乎让生活充满阳光。一定要好好庆祝。,joy
老友的重逢似乎让生活充满阳光，未来值得期待。,joy
老友的重逢似乎这种感觉太美妙！简直是完美的惊喜。,joy
老友的重逢必然令人欢欣鼓舞。整个人都轻快了。,joy
老友的重逢必然带来了满满的动力，未来值得期待。,joy
老友的重逢必然带来了由衷的慰藉，未来值得期待。,joy
老友的重逢必然让心情瞬间飞扬，未来值得期待。,joy
老友的重逢总会带来了满满的动力。一定要好好庆祝。,joy
老友的重逢总会带来了由衷的慰藉。一定要好好庆祝。,joy
老友的重逢真的带来了由衷的慰藉！简直是完美的惊喜。,joy
老友的重逢确实让心情瞬间飞扬。整个人都轻快了。,joy
老友的重逢确实让生活充满阳光。一定要好好庆祝。,joy
老友的重逢确实让生活充满阳光。整个人都轻快了。,joy
老友的重逢竟然带来了由衷的慰藉。一定要好好庆祝。,joy
老友的重逢竟然让心情瞬间飞扬。整个人都轻快了。,joy
老友的重逢竟然让生活充满阳光！简直是完美的惊喜。,joy
老友的重逢让生活充满阳光！真是太棒了。,joy
老友的重逢这种感觉太美妙！真是太棒了。,joy
老友相聚，喝点小酒聊聊家常，这种感觉真舒服,contentment
老家小路长满杂草,sadness
老家的大槐树被砍了，心里酸酸的,sadness
老家的小路都长满了杂草,sadness
老家的小路都长满了杂草，没人走了,sadness
老家的那棵大槐树被砍了，感觉童年最后的记忆也被抹杀了。,sadness
老家那口枯井再也打不上水了,sadness
老家那只陪伴我长大的土狗居然还认得我，冲过来那一刻眼眶湿了,joy
老家那条曾经充满了咱们童年欢笑的泥巴路现在全被野草盖住了，再也没人去踩了,sadness
老家那条曾经载满欢笑的小路现在长满了荒草，再也没人去打理了,sadness
老家那条曾经载满童年欢声笑语的小道现在长满了半人高的荒草，再也没人去走动了,sadness
老家那棵枣树被砍了。我站在树坑旁，突然发现自己连个可以回去发呆的地方都没了,sadness
老师说我的论文写得非常有见地，还要推荐给期刊发表，太激动了！,joy
老板临时加需求，说好了不加班的,anger
老板又在画大饼，听腻了,sadness
老板发红包了真爽,joy
老板把所有人叫进会议室然后关上门拉上了所有的百叶窗,anxiety
老板画的饼太大了，吃不下了,anger
老板突然发消息说‘来我办公室一趟’，我的心跳瞬间加速，冷汗都出来了。,anxiety
老板突然叫我去办公室，心里怦怦乱跳,anxiety
老板突然叫我去办公室，我的心跳瞬间加速了...,anxiety
老板突然在群里艾特我，让我去他办公室一趟，什么事也没说，感觉不太妙,anxiety
老板突然找我谈话，有点不安,anxiety
老板突然把我叫到办公室，我这一路上把这辈子的错事都反思了一遍。,anxiety
老板突然艾特我，心跳快停了...,anxiety
老板突然艾特我，心跳快停了。,anxiety
老板突然艾特我，心跳快停了！,anxiety
老板突然艾特我，心跳快停了？,anxiety
老板突然艾特我，心跳快停了～,anxiety
老板说我上个月的表现很优秀，要给我发额外奖金，开心到飞起。,joy
老板说要优化团队，我这种平时不显眼的人，肯定在裁员名单里吧。,anxiety
老照片全是回不去的遗憾,sadness
老照片笑脸全是泪,sadness
老照片笑脸只剩凄凉,sadness
老照片里的笑脸只剩下凄凉,sadness
老照片里的笑脸如今只剩下物是人非的凄凉,sadness
老照片里的笑脸，如今只剩凄凉,sadness
老照片里的那些熟悉笑脸如今回看，只剩下物是人非的凄凉和满地荒凉的唏嘘感慨，老天真狠,sadness
老照片里的那些熟悉笑脸如今回看，只剩下物是人非的凄惨和满地荒凉的唏嘘感慨,sadness
老照片里的那些笑脸如今回看，只剩下物是人非的凄凉和满地的感慨,sadness
老照片里的那些笑脸，如今只能在记忆深处一遍遍回放,sadness
老照片里那些熟悉的笑脸如今回看，只剩下物是人非的凄惨和满地荒凉,sadness
老誓言全是讽刺,sadness
考完最后一科，解放了！,joy
考试出成绩的前一天，真的紧张到整晚失眠,anxiety
考试出成绩的前一天，真的紧张到整晚失眠。,anxiety
考试出成绩的前一天，真的紧张到整晚失眠，一直翻来覆去,anxiety
考试出成绩的前一天，真的紧张到整晚失眠，一直翻来覆去睡不着，折磨,anxiety
考试又没过，感觉天都要塌下来了,anxiety
考试及格了，虽然分数不高但很开心,joy
考试成绩出来了，比预期高出好几分，太开心了,joy
考试最后五分钟改了答案结果改对了，运气好,joy
考试没考好，对自己很失望,sadness
考试没过，感觉天都塌了,anxiety
考试结果出来前，心始终提到嗓子眼，一点风吹草动都想入非非,anxiety
考试越来越近了，压力好大,anxiety
考试还有三天，书还是新的,anxiety
考试还有五分钟，可最后一题我还没思路...,anxiety
考试还有五分钟，可最后一题我还没思路。,anxiety
考试还有五分钟，可最后一题我还没思路！,anxiety
考试还有五分钟，可最后一题我还没思路？,anxiety
考试还有十分钟结束，但我最后一题还没做出来，手心全都是汗。,anxiety
考试通过啦，奖励自己喝杯奶茶...,joy
考试通过啦，奖励自己喝杯奶茶。,joy
考试通过啦，奖励自己喝杯奶茶！,joy
考试通过啦，奖励自己喝杯奶茶？,joy
考试铃声响了，我最后一道大题还没写，这种绝望感谁能救救我。,anxiety
耍什么嘴硬，你偷偷帮我买单的样子我都看见了,love
耍什么嘴硬，你偷偷帮我修电脑、改代码的样子我全看在眼里,love
耍什么嘴硬，你明明就心疼我心疼得不得了,love
耍我,anger
耳机在桌上,neutral
耳机坏了，地铁上太吵了受不了,anger
耳机里分你一半的音乐，指尖不经意碰触时的悸动，是这个夏天最好的注脚。,love
耳机里播放着最爱的摇滚，这一刻世界都在跟着我跳舞,joy
耳边仿佛又响起了他低声的呢喃。只是醒来后枕头湿了一大片，屋里黑得吓人,sadness
耳边仿佛又响起了他低声的呢喃。后来伸手去抓，只抓到了虚无的空气,sadness
耳边仿佛又响起了他低声的呢喃。然而伸手去抓，只抓到了虚无的空气,sadness
耳边仿佛又响起了他低声的呢喃。直到伸手去抓，只抓到了虚无的空气,sadness
耳边仿佛又响起了他低声的呢喃。直到只是对面坐着的人，再也不会是他了,sadness
耳边仿佛又响起了他低声的呢喃，但伸手去抓，只抓到了虚无的空气,sadness
耳边仿佛又响起了他低声的呢喃，但打开窗通风，那点念想瞬间就被吹散了,sadness
耳边仿佛又响起了他低声的呢喃，但醒来后枕头湿了一大片，屋里黑得吓人,sadness
耳边仿佛又响起了他低声的呢喃，醒来后枕头湿了一大片，屋里黑得吓人,sadness
耶,joy
耶！,joy
耶！年终奖发了，比去年多了整整一倍，可以带爸妈去马尔代夫啦！,joy
耶！我学会了那个很难的舞蹈动作，今天我是最靓的崽！,joy
耶！我种的多肉居然开花了，小小的粉色花朵太可爱了。,joy
耶！我设计的那个LOGO居然被客户一稿过了，简直是奇迹！,joy
耶！我设计的那个方案居然被客户一稿过了，简直是职业生涯的奇迹！,joy
耶！我设计的那个模型终于运行成功了...,joy
耶！我设计的那个模型终于运行成功了。,joy
耶！我设计的那个模型终于运行成功了！,joy
耶！我设计的那个模型终于运行成功了？,joy
耶！我设计的那个模型终于运行成功了～,joy
耶！拿到驾照了，教练说我是他见过最有天赋的学生，嘿嘿。,joy
耶！终于通关了！,joy
聊天框消息停留三年前,sadness
聊天框的消息停留在了三年前,sadness
职场PUA真的够了，再逼我我就原地辞职,anger
职场PUA真的够了，再逼我我就原地辞职，谁怕谁啊,anger
职场PUA真的够了，再逼我我就原地辞职，谁怕谁啊，此处不留爷自有留爷处,anger
职场PUA真的够了，再逼我我就原地辞职，谁怕谁啊，气炸了,anger
职场内耗太严重，觉得自己像个坏掉的零件，好想彻底申请停工,anxiety
职场我觉得自己快过季了,anxiety
职场搞小圈子，真让人心寒,anger
职场环境太紧绷，觉得自己快过载了，好想彻底宕机,anxiety
职场知识快过时了，我好慌,anxiety
肌肉紧绷到微微发酸，一遍又一遍刷新那个空白页面,anxiety
肌肉紧绷到微微发酸，不停地清嗓子并整理领带,anxiety
肌肉紧绷到微微发酸，太阳穴跳动得厉害,anxiety
肌肉紧绷到微微发酸，屏幕上红色的倒计时正在闪烁,anxiety
肌肉紧绷到微微发酸，心脏撞击胸腔的声音异常清晰,anxiety
肌肉紧绷到微微发酸，把那个文件夹打开又关上,anxiety
肌肉紧绷到微微发酸，指尖在桌面快速敲击,anxiety
肌肉紧绷到微微发酸，盯着屏幕上的第一行字看了十分钟,anxiety
肌肉紧绷到微微发酸，背后出了一层薄汗,anxiety
肌肉紧绷到微微发酸，腿肚子止不住地打战,anxiety
肌肉紧绷到微微发酸，走廊尽头传来的脚步声越来越近,anxiety
肝肠寸断。,sadness
肝肠寸断。看着那只陪伴我度过末日两年的老狗咽下最后一口气，那种孤独感，排山倒海,sadness
肝肠寸断。看着那盆已经枯萎的吊兰，我突然想起那是他走之前亲手种下的，眼泪瞬间决堤,sadness
